"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"IL8","C7","GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP","GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP",178,-0.563247163,-1.016339018,0.458801498,0.921500368,0.90298564,1885,"tags=20%, list=16%, signal=17%","ASF1A/STX5/BGN/TRPV2/CUTA/SUPT4H1/SLC16A8/FUCA1/AURKB/VAMP1/ENO3/USP5/CSNK1D/DENND5A/SNAPIN/ILRUN/ING1/CHCHD7/ABCB1/CCNG2/WDR45/PHF1/CCR7/PRKACB/LSM14B/CPT1A/ACOT13/SRPK2/SFR1/BCKDK/ING4/DGUOK/NDUFB10/S100A1/WBP1"
"IL8","C7","GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP","GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP",171,0.589356738,1.016286809,0.461038961,0.921500368,0.90298564,41,"tags=2%, list=0%, signal=2%","SLC11A1/TNFRSF13B/GPR160"
"IL8","C7","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_ADDNL_EXON_LVL_UP",71,0.576647381,1.015812071,0.450934579,0.921500368,0.90298564,622,"tags=11%, list=5%, signal=11%","ENPP2/NLRC5/GBP6/RANGAP1/TLR3/FANCA/ARAP2/DESI1"
"IL8","C7","GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP","GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP",155,0.583738351,1.015562837,0.467230444,0.921500368,0.90298564,144,"tags=2%, list=1%, signal=2%","ISG20/IFIT2/CYB5R4"
"IL8","C7","GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN","GSE42724_MEMORY_BCELL_VS_PLASMABLAST_DN",173,-0.559834738,-1.01449647,0.448979592,0.921500368,0.90298564,942,"tags=11%, list=8%, signal=10%","TSNAX/ULK2/CDC14B/REEP3/AGFG2/ZBTB25/PHKA1/SPECC1/TTC28/NF1/MFSD3/FBXW4/TFDP2/WDR26/EML3/RNASEH2C/PDCD4/CRYZ/ANKH"
"IL8","C7","GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN","GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN",147,0.582448029,1.014408434,0.453389831,0.921500368,0.90298564,250,"tags=4%, list=2%, signal=4%","RPS6/NLRP1/FBL/BST2/CREG1/AP3M2"
"IL8","C7","GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP","GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP",146,-0.556599855,-1.014336023,0.444234405,0.921500368,0.90298564,1119,"tags=14%, list=9%, signal=13%","SBF2/SBDS/CCNG2/BRD3/ZRANB1/ITM2B/LMO4/LAT2/VCAN/METTL3/TSC22D1/SRPK2/WRNIP1/F2R/TNFRSF8/FAM8A1/NIPSNAP2/CXCR4/LGR5/EPS8"
"IL8","C7","GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN","GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",159,0.583601047,1.013824622,0.467948718,0.921500368,0.90298564,351,"tags=4%, list=3%, signal=4%","POU2F2/PRSS8/MAFB/IL21R/NDUFAF4/NDUFA6/POLR3A"
"IL8","C7","GSE6674_UNSTIM_VS_CPG_STIM_BCELL_DN","GSE6674_UNSTIM_VS_CPG_STIM_BCELL_DN",130,-0.561734451,-1.013495658,0.435114504,0.921500368,0.90298564,132,"tags=5%, list=1%, signal=5%","BTBD9/PCGF2/SLC29A1/S1PR1/HGF/WBP1"
"IL8","C7","GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP","GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP",159,-0.559415764,-1.013384861,0.45505618,0.921500368,0.90298564,1062,"tags=18%, list=9%, signal=16%","CREBL2/TAGAP/ZNF592/FBXL3/MON1A/RNF150/TP53INP1/PLAGL1/PCSK1/CYBA/TOB1/MAPK8/PRKAG1/RNF44/RABGAP1L/REEP3/SPIN1/BCAS1/RARG/NFIX/PBX3/SHLD2/CREBBP/REP15/CREBRF/DUSP4/SPSB3/PLCL1"
"IL8","C7","GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP","GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP",117,0.573927663,1.012359722,0.433551198,0.921500368,0.90298564,1314,"tags=15%, list=11%, signal=13%","PDE6A/PHF5A/COL14A1/NAA20/MARVELD3/TIMM10/ZNF704/DLGAP1/QTRT2/NHP2/CD160/DENR/CACNA2D3/ASB11/ZSCAN29/GCSH/TIMM9"
"IL8","C7","GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP","GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP",160,0.581975875,1.012286007,0.467948718,0.921500368,0.90298564,1104,"tags=13%, list=9%, signal=12%","IFIT1/SEC14L4/CDC123/RSL24D1/FASTKD2/DTX3L/NIP7/PREP/PCBD2/CSNK2A2/LRPPRC/SRA1/NDUFB3/WDR76/ABCF1/ARHGDIG/PCCA/PGD/AGK/PRKCA/DCPS"
"IL8","C7","GSE360_L_DONOVANI_VS_T_GONDII_DC_DN","GSE360_L_DONOVANI_VS_T_GONDII_DC_DN",145,-0.556471244,-1.012243336,0.445283019,0.921500368,0.90298564,101,"tags=3%, list=1%, signal=3%","IGFALS/TMEM131L/EPHX1/MAST2/BCL11A"
"IL8","C7","GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP","GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP",157,0.582878588,1.01223181,0.469083156,0.921500368,0.90298564,360,"tags=8%, list=3%, signal=8%","HERC6/IFI44/PIWIL4/OAS2/OAS3/SLC24A4/DIS3/BRAF/PARP12/TBC1D8/CLCN6/DSTYK"
"IL8","C7","GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN","GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN",150,-0.557496211,-1.011926586,0.449056604,0.921500368,0.90298564,706,"tags=8%, list=6%, signal=8%","RASGRP1/NOD1/TET1/SEZ6L2/SLC35B3/RASL11B/SLC30A7/BRME1/EXD2/FGFBP3/FNBP1L/IL2RA"
"IL8","C7","GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_DN","GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_DN",156,-0.553787783,-1.011456165,0.456766917,0.921500368,0.90298564,336,"tags=5%, list=3%, signal=5%","SRXN1/IL27RA/CD74/TUBB2B/MYCL/LUC7L/TIMP1/ANKH"
"IL8","C7","GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP","GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP",142,0.581146959,1.0113654,0.464818763,0.921500368,0.90298564,910,"tags=15%, list=7%, signal=15%","IFIT2/HELZ2/IRF1/PARP14/OAS3/NLRC5/WDR37/AP3M2/ITGAL/MAP3K5/TBK1/PLEK/LRRN4/TDRD7/BATF2/RNASEL/DUSP2/TRIM21/MSRB2/USP8/MYCBP2/MYBPC2"
"IL8","C7","GSE360_L_DONOVANI_VS_T_GONDII_DC_UP","GSE360_L_DONOVANI_VS_T_GONDII_DC_UP",135,0.576790892,1.011284296,0.465553236,0.921500368,0.90298564,683,"tags=10%, list=6%, signal=10%","MMP9/ALDH3B1/SORBS2/EIF3K/DIS3/ABCB8/NDUFA6/TLR5/KIF5A/ANKRD28/CACNA1E/GJA5/KCNB1/RASAL2"
"IL8","C7","GSE3982_DC_VS_TH1_DN","GSE3982_DC_VS_TH1_DN",158,-0.555312583,-1.010632444,0.455909944,0.921500368,0.90298564,851,"tags=9%, list=7%, signal=9%","BEGAIN/KIF2C/GFI1/SUPT16H/HYI/SF3A1/MXD1/LDB1/NASP/HIRIP3/FAM117A/CEP43/HAS2/LBH/IL2RA"
"IL8","C7","GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_UP","GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_UP",153,0.582100286,1.010615565,0.469344609,0.921500368,0.90298564,272,"tags=3%, list=2%, signal=3%","SCARF1/LRP1B/SERHL2/ESRP2"
"IL8","C7","GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_DN","GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_DN",167,-0.55594272,-1.010553019,0.452690167,0.921500368,0.90298564,893,"tags=11%, list=7%, signal=10%","SERPINB6/SLA2/JADE2/PCSK4/ZHX2/TIMP2/RARG/TNK2/SMAP2/TTC28/RASSF2/RNF38/DBP/GRIA3/GALNT6/EXD2/SORCS2/PGM2L1"
"IL8","C7","GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_UP","GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_UP",128,0.574454219,1.010514905,0.458422175,0.921500368,0.90298564,247,"tags=5%, list=2%, signal=5%","ISG20/IFIT1/GPR160/CLEC4D/IL1B/CXCL10/IER3"
"IL8","C7","GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_UP","GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_UP",159,-0.557748481,-1.010364567,0.460674157,0.921500368,0.90298564,867,"tags=11%, list=7%, signal=11%","METTL3/RFXANK/STMN3/DMAP1/SYT2/TPGS1/TSHZ1/TEX264/CREBBP/TSACC/FAM117A/OSBP2/SKI/PSMG4/EFEMP2/SNX30/ABCA7/TTN"
"IL8","C7","GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN","GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN",136,0.576461581,1.010312352,0.472803347,0.921500368,0.90298564,263,"tags=5%, list=2%, signal=5%","PI3/ISG20/CAMK1D/INO80C/ACSS1/ZCCHC10/LARGE2"
"IL8","C7","GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN","GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN",153,0.581898247,1.010264794,0.469344609,0.921500368,0.90298564,553,"tags=8%, list=5%, signal=8%","RSAD2/IFI44/HELZ2/OAS2/DMXL2/TSPAN13/PLCB4/CEP68/DHX58/MARCKSL1/PLEK/CPQ/SUOX"
"IL8","C7","GSE17721_LPS_VS_CPG_4H_BMDC_UP","GSE17721_LPS_VS_CPG_4H_BMDC_UP",159,-0.55754204,-1.009990599,0.460674157,0.921500368,0.90298564,239,"tags=4%, list=2%, signal=4%","FAM8A1/ZNF644/CCND2/PTGS2/TPM2/KCNMB1"
"IL8","C7","GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN","GSE22886_CD8_TCELL_VS_BCELL_NAIVE_DN",126,-0.555576331,-1.009844979,0.442561205,0.921500368,0.90298564,26,"tags=5%, list=0%, signal=5%","PLPP3/RAB11FIP3/ENTPD1/BANK1/SPRY4/BCL11A"
"IL8","C7","GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN","GSE5589_WT_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN",134,-0.558363864,-1.009124394,0.4416826,0.921500368,0.90298564,1088,"tags=12%, list=9%, signal=11%","RALA/TRAPPC9/LMO4/CPT1A/TMEM82/TOX4/SSBP4/RNF216/FBXL4/FBXO43/VAMP4/GATAD2B/OSBP2/TRIT1/SNRNP48/FBXL19"
"IL8","C7","GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_UP","GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_UP",157,-0.551948387,-1.009088684,0.457786116,0.921500368,0.90298564,2522,"tags=34%, list=21%, signal=27%","SPPL3/USF2/PCNX1/VAV3/KMT2E/RTF1/THBS1/FOS/KCMF1/FRAT2/TCF4/ARHGEF3/SMAD7/SPRY1/ADGRE5/ACCS/MPND/RASA3/PRRC2B/APC/AAMDC/SMOX/PITPNC1/PGAP6/CCSER2/TTC21B/SEMA4A/SMAD4/LIMD1/SH3PXD2A/RLF/ALDH5A1/PCYT2/GATA3/FOXN3/UBXN6/PARD6G/ATP10D/DOCK4/NFIX/RASSF2/TET1/CFTR/FOXJ2/ZYG11B/SLC30A7/ACVR1B/LEMD2/GGACT/ZIC4/ASS1/S1PR1/PTGS2"
"IL8","C7","GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",126,0.571064231,1.009070456,0.464968153,0.921500368,0.90298564,1074,"tags=13%, list=9%, signal=12%","CAMK1D/RCSD1/PARP14/RNF213/IL21R/NDUFAF4/MAP3K5/OSM/KIN/IFNGR1/LEF1/DDHD1/PNPT1/SLC37A3/BMP2K/THEMIS2"
"IL8","C7","GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP","GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP",149,0.579833987,1.009062134,0.462845011,0.921500368,0.90298564,79,"tags=2%, list=1%, signal=2%","SLC11A1/TNFRSF13B/IRF1"
"IL8","C7","GSE27786_BCELL_VS_NKCELL_UP","GSE27786_BCELL_VS_NKCELL_UP",161,-0.556528772,-1.008742507,0.463687151,0.921500368,0.90298564,1467,"tags=16%, list=12%, signal=14%","SETD2/UBTD2/ACD/ELK1/TGIF2/BTRC/CARHSP1/LIMD1/COL4A5/GPD2/GGPS1/CFAP20DC/RABGAP1L/ZNF48/CHD2/SYT3/DNAJC27/RIPOR2/IFT140/CIITA/PPCS/ZMYM4/ETV1/SNX30/CHD6/P3H3"
"IL8","C7","GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP","GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP",154,-0.554456338,-1.008391526,0.456439394,0.921500368,0.90298564,752,"tags=6%, list=6%, signal=6%","TDRP/PCLO/ABCB10/ATP2A1/DHRS7/SYNJ2BP/GNPAT/RNASEH2C/ECI2/WBP1"
"IL8","C7","GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN","GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN",140,0.578739475,1.008280274,0.470338983,0.921500368,0.90298564,554,"tags=6%, list=5%, signal=6%","REEP2/LARS1/HAUS6/GBP6/SPP1/CCT8/XDH/NOC4L/TMEM165"
"IL8","C7","GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_DN","GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_DN",148,0.579203575,1.00823131,0.461864407,0.921500368,0.90298564,309,"tags=4%, list=3%, signal=4%","FLVCR2/CACNB4/PARP12/PITRM1/TBC1D8/NDUFA6"
"IL8","C7","GSE557_CIITA_KO_VS_I_AB_KO_DC_DN","GSE557_CIITA_KO_VS_I_AB_KO_DC_DN",169,-0.555434055,-1.00749199,0.457943925,0.921500368,0.90298564,896,"tags=9%, list=7%, signal=8%","TMEM138/TTLL5/MAJIN/FAF1/INTS13/CDK2AP1/MYOM1/HSPA12B/VPS35/TPST1/MAP7D1/FGFBP3/MAZ/MAST2/GNB3"
"IL8","C7","GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP","GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP",108,0.568139439,1.007013475,0.439232409,0.921500368,0.90298564,702,"tags=10%, list=6%, signal=10%","KCNJ2/TNFSF13B/SRGAP3/WNT10A/BRD8/PID1/CD81/STAT1/GJB2/GRIK4/LTBP4"
"IL8","C7","GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP","GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_UP",145,0.576084437,1.006694642,0.455508475,0.921500368,0.90298564,704,"tags=14%, list=6%, signal=13%","GPR160/IRF1/NLRC5/PTDSS2/ALPL/GBP6/NDNF/LYN/RACK1/ITGAL/POLR3A/CCL5/FAM241A/PLEK/ZNF2/FOXA1/DENND4C/APOOL/GGH/SLC9A9"
"IL8","C7","GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP","GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP",140,0.577642102,1.00636843,0.472457627,0.921500368,0.90298564,455,"tags=6%, list=4%, signal=6%","RPS6/TNFSF15/SPCS3/EEF1B2/NDUFA2/RPL7/TAF7/COQ10B/STX10"
"IL8","C7","GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_DN","GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_DN",170,0.582254483,1.005953045,0.475161987,0.921500368,0.90298564,818,"tags=8%, list=7%, signal=7%","NXT2/BST2/BPGM/COX5B/FBXL14/EPS8L2/DENND4C/PSMC5/DHCR24/AP2S1/PML/ATP5F1C/CTSC"
"IL8","C7","GSE2124_CTRL_VS_LYMPHOTOXIN_BETA_TREATED_MLN_DN","GSE2124_CTRL_VS_LYMPHOTOXIN_BETA_TREATED_MLN_DN",154,-0.553001147,-1.005744966,0.458333333,0.921500368,0.90298564,934,"tags=10%, list=8%, signal=9%","GPATCH2L/GORAB/DIO2/NLRX1/ZNF48/BBS10/SNIP1/GALM/DNAJB9/HECW2/STARD6/YARS2/MCTP1/MAVS/BLOC1S5"
"IL8","C7","GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP","GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP",123,-0.550329157,-1.005408423,0.448148148,0.921500368,0.90298564,500,"tags=8%, list=4%, signal=8%","FCHSD2/DVL3/TMEM87A/AHR/RARG/FBXO28/BTBD19/DAPP1/NCOA3/PGM2L1"
"IL8","C7","GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN","GSE44955_MCSF_VS_MCSF_AND_IL27_STIM_MACROPHAGE_DN",153,0.579031354,1.005287426,0.469344609,0.921500368,0.90298564,500,"tags=5%, list=4%, signal=5%","SCARF1/HELZ2/GPD1L/TTPA/CFLAR/ZNF555/ETV2/ZNF2"
"IL8","C7","GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_UP","GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_UP",152,-0.552465164,-1.00506143,0.450757576,0.921500368,0.90298564,43,"tags=3%, list=0%, signal=3%","LRRFIP1/VEGFA/IL2RA/SPRY4"
"IL8","C7","GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP","GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP",145,-0.552384721,-1.004809789,0.449056604,0.921500368,0.90298564,1444,"tags=14%, list=12%, signal=13%","ST8SIA1/JARID2/UBALD2/HAGH/ATPSCKMT/BRD3/DIPK1A/BBOF1/DPH7/METTL3/AGFG2/SIT1/MYCBP/CHD2/PKN2/CCDC146/KLHL40/TES/LDHD/STUB1/PADI2"
"IL8","C7","GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP","GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP",166,-0.552807251,-1.004775747,0.464814815,0.921500368,0.90298564,859,"tags=10%, list=7%, signal=10%","FANCF/SMIM20/HOXA4/LRRC8D/PPM1A/SFMBT2/LDB1/GCKR/PRKDC/MRPS35/MATK/BCKDK/MTF2/ZNF32/AP4M1/GNPAT/SPRTN"
"IL8","C7","GSE22611_UNSTIM_VS_2H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_UP","GSE22611_UNSTIM_VS_2H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_UP",150,0.577328925,1.004565825,0.466101695,0.921500368,0.90298564,1062,"tags=13%, list=9%, signal=12%","ADAM8/SSBP1/HCRT/HMGB3/EPS8L2/GSK3A/MT2A/PSMC5/CCT2/DYRK1B/KCNB1/CYB5R3/ADGRV1/CTNND2/ASPH/SH2B2/LEF1/TCERG1/PSMA6/GALNT11"
"IL8","C7","GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP","GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP",135,0.572792738,1.004274355,0.469728601,0.921500368,0.90298564,248,"tags=4%, list=2%, signal=4%","IFI44L/IFI44/ETF1/DHODH/GPD1L/MRPL11"
"IL8","C7","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP",169,0.57879696,1.004104277,0.475374732,0.921500368,0.90298564,1053,"tags=14%, list=9%, signal=13%","FLVCR2/SLC17A9/IL16/DDX46/WDR37/GAR1/IPO11/HAUS6/NDUFAF4/CARNMT1/DELE1/DHX29/NUDT5/SUOX/RFC5/HDAC1/CCT4/GPATCH1/CTSC/TIMM50/SAMM50/TARDBP/DYRK2/SLC12A6"
"IL8","C7","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN",158,-0.551699209,-1.00405634,0.465290807,0.921500368,0.90298564,646,"tags=6%, list=5%, signal=6%","PBX3/RHOBTB1/ANKRD24/MYOM1/ASB1/INPP5F/VWCE/TMEM131L/CRYZ/ZNF768"
"IL8","C7","GSE9037_CTRL_VS_LPS_4H_STIM_BMDM_UP","GSE9037_CTRL_VS_LPS_4H_STIM_BMDM_UP",165,-0.550221343,-1.004001663,0.464351005,0.921500368,0.90298564,1741,"tags=19%, list=14%, signal=16%","RNF128/YWHAH/NUDT12/PBXIP1/SCRN3/IKBIP/GTF3C4/CDIN1/MINDY1/CRYBG1/CCDC6/CAPN2/BAG3/FBXO8/H2AJ/MTMR9/HDAC5/DHRS1/NLRX1/ATF7IP/PDK1/CYB561A3/DSCAML1/FZD7/MICAL1/POC1B/HAS2/DTNBP1/CASQ1/OSBPL9/ANKH"
"IL8","C7","GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_UP","GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_UP",144,0.576133921,1.003933432,0.463675214,0.921500368,0.90298564,139,"tags=3%, list=1%, signal=3%","RSAD2/IFIT2/HERC6/ARFGEF1"
"IL8","C7","GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN","GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN",163,-0.552344741,-1.003897493,0.470588235,0.921500368,0.90298564,797,"tags=15%, list=7%, signal=14%","PPARA/ATE1/RHBDD1/AKT1/IQCE/FLOT1/TAPBPL/ZNF25/LNPK/PDSS2/TM7SF3/PPM1F/ABCB10/KIAA0319L/CBR4/WDR19/IPO8/VAMP4/ZMYM6/EXOC2/ZMYM4/GNPAT/MAVS/TTN"
"IL8","C7","GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN","GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_DN",155,0.576922052,1.003704133,0.473572939,0.921500368,0.90298564,252,"tags=2%, list=2%, signal=2%","NLRP1/NACA/STK17A"
"IL8","C7","GSE34515_CD16_NEG_VS_POS_MONOCYTE_DN","GSE34515_CD16_NEG_VS_POS_MONOCYTE_DN",154,-0.551733521,-1.00343953,0.462121212,0.921500368,0.90298564,665,"tags=7%, list=5%, signal=7%","PXDC1/CAMTA1/CMTM3/PALD1/CEP43/CIITA/SYNJ2BP/ECI2/CD38/CCNB1IP1/MAP4K1"
"IL8","C7","GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP","GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP",162,0.576948552,1.003432815,0.468682505,0.921500368,0.90298564,407,"tags=4%, list=3%, signal=4%","NXT2/NEB/FRMD5/SNAPC5/FMOD/LTB4R"
"IL8","C7","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP",173,-0.553504296,-1.003024851,0.46567718,0.921500368,0.90298564,1210,"tags=11%, list=10%, signal=10%","ZFP36L1/ECI1/ACVR1/AHNAK/IP6K1/HDAC5/UBE2H/GORASP2/PHF1/DEGS1/DNAJB9/CAMSAP1/TPI1/FAM89B/ATF2/UGDH/MEF2D/TLK1/EPS8"
"IL8","C7","GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP","GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP",146,0.572536169,1.002691662,0.458773784,0.921500368,0.90298564,7,"tags=1%, list=0%, signal=1%","STAB1"
"IL8","C7","GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_DN","GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_DN",103,0.567101466,1.00233638,0.439393939,0.921500368,0.90298564,721,"tags=8%, list=6%, signal=7%","KCNJ2/IL21R/TRMT10C/ELOC/HARS2/CPQ/RRAGA/USP10"
"IL8","C7","GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN","GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN",120,-0.549775985,-1.002292823,0.45,0.921500368,0.90298564,56,"tags=2%, list=0%, signal=3%","SEMA4D/PADI2/IL18BP"
"IL8","C7","GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP","GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP",132,0.568638689,1.00208466,0.47257384,0.921500368,0.90298564,274,"tags=4%, list=2%, signal=4%","OASL/KCNJ2/C5AR1/PARP12/PLCB4"
"IL8","C7","GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP","GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP",145,0.573396318,1.001997215,0.459745763,0.921500368,0.90298564,104,"tags=3%, list=1%, signal=3%","STAB1/FLVCR2/CAMK1D/GPX2"
"IL8","C7","GSE36009_WT_VS_NLRP10_KO_DC_UP","GSE36009_WT_VS_NLRP10_KO_DC_UP",163,-0.551214575,-1.001843395,0.470588235,0.921500368,0.90298564,103,"tags=2%, list=1%, signal=2%","BRME1/ZBTB5/ETV1/IL18BP"
